id,nome,preco,precoparcelado,descontoPorcentagem,link,vendedor,freteGratis,oferta,OpenBox
415964,"HD Seagate IronWolf 4TB NAS, 3.5"", SATA - ST4000VN006","699,99","823,52",15,https://kabum.com.br/produto/415964/hd-seagate-ironwolf-4tb-nas-3-5-sata-st4000vn006,KaBuM!,FALSE,"{'idOferta': 722734, 'nomeOferta': 'Oferta Ninja', 'inicio': '2023-05-25 07:00:00', 'termino': '2023-05-31 08:00:00', 'exclusivoPrime': None, 'preco': 599.99, 'precoParcelado': 705.87, 'descontoPorcentagem': 14, 'disponivel': 39}",FALSE
111009,"Memória Corsair Vengeance RGB Pro, 32GB (2x16GB), 3600MHz, DDR4, C18, Preto - CMW32GX4M2D3600C18","879,99","1035,28",15,https://kabum.com.br/produto/111009/memoria-corsair-vengeance-rgb-pro-32gb-2x16gb-3600mhz-ddr4-c18-preto-cmw32gx4m2d3600c18,KaBuM!,FALSE,"{'idOferta': 718455, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-04 14:00:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 729.99, 'precoParcelado': 858.81, 'descontoPorcentagem': 17, 'disponivel': 17}",FALSE
89940,"Memória Corsair Vengeance LPX, 8GB, 2666MHz, DDR4, C16, Preto - CMK8GX4M1A2666C16","199,99","235,28",15,https://kabum.com.br/produto/89940/memoria-corsair-vengeance-lpx-8gb-2666mhz-ddr4-c16-preto-cmk8gx4m1a2666c16,KaBuM!,FALSE,"{'idOferta': 720314, 'nomeOferta': 'Oferta Ninja', 'inicio': '2023-05-12 09:40:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 179.99, 'precoParcelado': 211.75, 'descontoPorcentagem': 10, 'disponivel': 87}",TRUE
80632,"SSD 240 GB Sandisk Plus, SATA, Leitura: 530MB/s e Gravação: 440MB/s - SDSSDA-240G-G26","144,99","170,58",15,https://kabum.com.br/produto/80632/ssd-240-gb-sandisk-plus-sata-leitura-530mb-s-e-gravacao-440mb-s-sdssda-240g-g26,KaBuM!,FALSE,"{'idOferta': 723284, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 16:13:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 133.99, 'precoParcelado': 157.64, 'descontoPorcentagem': 7, 'disponivel': 99}",FALSE
326014,"Leitor de SSD NVMe Externo Husky Gaming Storm 100 - Type C, USB 3.1, Compatível com SSDs de 30, 42, 60 e 80 mm - HGML015","99,99","117,64",15,https://kabum.com.br/produto/326014/leitor-de-ssd-nvme-externo-husky-gaming-storm-100-type-c-usb-3-1-compativel-com-ssds-de-30-42-60-e-80-mm-hgml015,KaBuM!,FALSE,"{'idOferta': 723266, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 16:13:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 94.99, 'precoParcelado': 111.75, 'descontoPorcentagem': 5, 'disponivel': 41}",FALSE
114923,"HD WD Red 4TB NAS, 3.5', SATA, NAS/RAID - WD40EFAX","769,99","905,87",15,https://kabum.com.br/produto/114923/hd-wd-red-4tb-nas-3-5-sata-nas-raid-wd40efax,KaBuM!,FALSE,"{'idOferta': 722203, 'nomeOferta': 'Oferta Ninja', 'inicio': '2023-05-23 08:00:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 609.99, 'precoParcelado': 717.64, 'descontoPorcentagem': 20, 'disponivel': 93}",TRUE
114164,"Fonte Gigabyte GP-P550B, 550W, 80 Plus Bronze - 28200-P550B-1BRR","469,99","552,93",15,https://kabum.com.br/produto/114164/fonte-gigabyte-gp-p550b-550w-80-plus-bronze-28200-p550b-1brr,KaBuM!,FALSE,"{'idOferta': 723298, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 17:38:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 339.99, 'precoParcelado': 399.99, 'descontoPorcentagem': 27, 'disponivel': 238}",FALSE
380746,"SSD Kingston NV2 2 TB, M.2 2280 PCIe, NVMe, Leitura: 3500 MB/s e Gravação: 2800 MB/s - SNV2S/2000G","869,99","966,66",10,https://kabum.com.br/produto/380746/ssd-kingston-nv2-2-tb-m-2-2280-pcie-nvme-leitura-3500-mb-s-e-gravacao-2800-mb-s-snv2s-2000g,KaBuM!,FALSE,"{'idOferta': 722578, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-24 10:16:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 769.99, 'precoParcelado': 855.54, 'descontoPorcentagem': 11, 'disponivel': 17}",FALSE
425822,"Memória XPG Gammix D10, 8GB, 3200MHz, DDR4, CL19, Branco - AX4U32008G16A-SW10","159,99","188,22",15,https://kabum.com.br/produto/425822/memoria-xpg-gammix-d10-8gb-3200mhz-ddr4-cl19-branco-ax4u32008g16a-sw10,KaBuM!,FALSE,"{'idOferta': 719530, 'nomeOferta': 'Oferta Ninja', 'inicio': '2023-05-09 09:00:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 147.99, 'precoParcelado': 174.11, 'descontoPorcentagem': 7, 'disponivel': 126}",FALSE
272357,"SSD 2 TB Kingston Fury Renegade, M.2 2280 PCIe, NVMe, Leitura: 7300MB/s e Gravação: 7000MB/s, Preto - SFYRD/2000G","1419,99","1670,58",15,https://kabum.com.br/produto/272357/ssd-2-tb-kingston-fury-renegade-m-2-2280-pcie-nvme-leitura-7300mb-s-e-gravacao-7000mb-s-preto-sfyrd-2000g,KaBuM!,FALSE,"{'idOferta': 723225, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 13:38:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 1199.99, 'precoParcelado': 1411.75, 'descontoPorcentagem': 15, 'disponivel': 10}",FALSE
129963,"HD Externo Toshiba 2TB Canvio Ready, USB 3.0, Preto - HDTP320XK3AA","469,99","552,93",15,https://kabum.com.br/produto/129963/hd-externo-toshiba-2tb-canvio-ready-usb-3-0-preto-hdtp320xk3aa,KaBuM!,FALSE,"{'idOferta': 719710, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-18 08:52:00', 'termino': '2023-06-01 08:50:00', 'exclusivoPrime': None, 'preco': 399.99, 'precoParcelado': 470.58, 'descontoPorcentagem': 14, 'disponivel': 16}",FALSE
161545,"Memória Husky Technologies, 4GB, 2666MHz, DDR4, CL19, para Notebook - HTCQ000","89,99","105,87",15,https://kabum.com.br/produto/161545/memoria-husky-technologies-4gb-2666mhz-ddr4-cl19-para-notebook-htcq000,KaBuM!,FALSE,"{'idOferta': 718194, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-03 15:00:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 73.99, 'precoParcelado': 87.05, 'descontoPorcentagem': 17, 'disponivel': 194}",FALSE
112689,"HD Seagate IronWolf NAS, 8TB, SATA - ST8000VN004","1899,99","2111,1",10,https://kabum.com.br/produto/112689/hd-seagate-ironwolf-nas-8tb-sata-st8000vn004,KaBuM!,FALSE,"{'idOferta': 722458, 'nomeOferta': 'Oferta Ninja', 'inicio': '2023-05-24 07:00:00', 'termino': '2023-05-31 14:00:00', 'exclusivoPrime': None, 'preco': 1199.99, 'precoParcelado': 1333.32, 'descontoPorcentagem': 36, 'disponivel': 32}",FALSE
369655,"Fonte MSI MAG A600DN, ATX, 600W, 80 PLUS, PFC Ativo, Entrada Bivolt, Preto - 306-7ZP6B22-809","399,99","470,58",15,https://kabum.com.br/produto/369655/fonte-msi-mag-a600dn-atx-600w-80-plus-pfc-ativo-entrada-bivolt-preto-306-7zp6b22-809,KaBuM!,FALSE,"{'idOferta': 723297, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 17:38:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 319.99, 'precoParcelado': 376.46, 'descontoPorcentagem': 20, 'disponivel': 429}",FALSE
172296,"Memória Kingston Fury Impact, 16GB, 2666MHz, DDR4, CL16, Para, Notebook - KF426S16IB/16","379,99","447,05",15,https://kabum.com.br/produto/172296/memoria-kingston-fury-impact-16gb-2666mhz-ddr4-cl16-para-notebook-kf426s16ib-16,KaBuM!,FALSE,"{'idOferta': 723135, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 11:00:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 279.99, 'precoParcelado': 329.4, 'descontoPorcentagem': 26, 'disponivel': 85}",TRUE
156584,"Memória XPG Gammix D60G RGB, 8GB, 3200MHz, DDR4, CL16, Cinza - AX4U32008G16A-ST60","239,99","282,34",15,https://kabum.com.br/produto/156584/memoria-xpg-gammix-d60g-rgb-8gb-3200mhz-ddr4-cl16-cinza-ax4u32008g16a-st60,KaBuM!,FALSE,"{'idOferta': 720956, 'nomeOferta': 'Oferta Ninja', 'inicio': '2023-05-16 11:00:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 219.99, 'precoParcelado': 258.81, 'descontoPorcentagem': 8, 'disponivel': 49}",FALSE
103281,"Fonte XPG Core Reactor, 750W, 80 Plus Gold Modular","759,99","894,11",15,https://kabum.com.br/produto/103281/fonte-xpg-core-reactor-750w-80-plus-gold-modular,KaBuM!,FALSE,"{'idOferta': 723301, 'nomeOferta': 'Oferta Ninja', 'inicio': '2023-05-26 17:40:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 649.99, 'precoParcelado': 764.69, 'descontoPorcentagem': 14, 'disponivel': 89}",FALSE
113890,"SSD 128 GB Husky Gaming, M.2 NVMe, Leitura: 1300MB/s e Gravação: 600MB/s - HGML002","129,99","152,93",15,https://kabum.com.br/produto/113890/ssd-128-gb-husky-gaming-m-2-nvme-leitura-1300mb-s-e-gravacao-600mb-s-hgml002,KaBuM!,FALSE,"{'idOferta': 722888, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-25 10:13:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 87.99, 'precoParcelado': 103.52, 'descontoPorcentagem': 32, 'disponivel': 169}",FALSE
104611,"SSD 120 GB PNY CS900, SATA, Leitura: 515MB/s e Gravação: 490MB/s - SSD7CS900-120-RB","102,99","121,16",15,https://kabum.com.br/produto/104611/ssd-120-gb-pny-cs900-sata-leitura-515mb-s-e-gravacao-490mb-s-ssd7cs900-120-rb,KaBuM!,FALSE,"{'idOferta': 722921, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-25 10:13:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 96.99, 'precoParcelado': 114.11, 'descontoPorcentagem': 5, 'disponivel': 198}",FALSE
228599,"HD Externo Seagate Expansion, 1TB, USB, Preto - STKM1000400","429,99","505,87",15,https://kabum.com.br/produto/228599/hd-externo-seagate-expansion-1tb-usb-preto-stkm1000400,KaBuM!,FALSE,"{'idOferta': 721558, 'nomeOferta': 'Oferta Ninja', 'inicio': '2023-05-17 10:27:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 359.99, 'precoParcelado': 423.52, 'descontoPorcentagem': 16, 'disponivel': 20}",TRUE
397720,"Fonte MSI MPG A650GF, 650W, 80 Plus Gold, Modular, PFC Ativo, Bivolt, com Cabo, Preto - 306-7ZP0A22-CE0","649,99","764,69",15,https://kabum.com.br/produto/397720/fonte-msi-mpg-a650gf-650w-80-plus-gold-modular-pfc-ativo-bivolt-com-cabo-preto-306-7zp0a22-ce0,KaBuM!,FALSE,"{'idOferta': 721526, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-18 14:30:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 599.99, 'precoParcelado': 705.87, 'descontoPorcentagem': 7, 'disponivel': 42}",FALSE
114221,"Memória Gamer Husky Gaming, 4GB, 2666MHz, DDR4, CL19, Preto - HGMF000","99,99","117,64",15,https://kabum.com.br/produto/114221/memoria-gamer-husky-gaming-4gb-2666mhz-ddr4-cl19-preto-hgmf000,KaBuM!,FALSE,"{'idOferta': 722355, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-23 14:52:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 79.99, 'precoParcelado': 94.11, 'descontoPorcentagem': 20, 'disponivel': 165}",FALSE
161549,"Memória Husky Technologies, 16GB, 2666MHz, DDR4, CL19, para Notebook - HTCQ003","299,99","352,93",15,https://kabum.com.br/produto/161549/memoria-husky-technologies-16gb-2666mhz-ddr4-cl19-para-notebook-htcq003,KaBuM!,FALSE,"{'idOferta': 718175, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-03 15:00:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 239.99, 'precoParcelado': 282.34, 'descontoPorcentagem': 20, 'disponivel': 140}",FALSE
169967,"SSD 1 TB XPG S70 Blade, PCIe Gen4x4, M.2 NVMe, Leitura: 7400MB/s e Gravação: 5500MB/s, 3D NAND - AGAMMIXS70B-1T-CS","789,99","929,4",15,https://kabum.com.br/produto/169967/ssd-1-tb-xpg-s70-blade-pcie-gen4x4-m-2-nvme-leitura-7400mb-s-e-gravacao-5500mb-s-3d-nand-agammixs70b-1t-cs,KaBuM!,FALSE,"{'idOferta': 722890, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-25 10:13:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 719.99, 'precoParcelado': 847.05, 'descontoPorcentagem': 8, 'disponivel': 35}",TRUE
156588,"Memória XPG Spectrix D50 RGB, 8GB, 3200MHz, DDR4, CL16, Cinza - AX4U32008G16A-ST50","259,99","305,87",15,https://kabum.com.br/produto/156588/memoria-xpg-spectrix-d50-rgb-8gb-3200mhz-ddr4-cl16-cinza-ax4u32008g16a-st50,KaBuM!,FALSE,"{'idOferta': 719611, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-09 14:00:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 189.99, 'precoParcelado': 223.52, 'descontoPorcentagem': 26, 'disponivel': 15}",TRUE
181064,"Processador Intel Core i3-10105F, 3.7GHz (4.4GHz Max Turbo), Cache 6MB, Quad Core, 8 Thread, LGA 1200 - BX8070110105F","529,99","588,88",10,https://kabum.com.br/produto/181064/processador-intel-core-i3-10105f-3-7ghz-4-4ghz-max-turbo-cache-6mb-quad-core-8-thread-lga-1200-bx8070110105f,KaBuM!,FALSE,"{'idOferta': 720978, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-16 14:40:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 414.99, 'precoParcelado': 461.1, 'descontoPorcentagem': 21, 'disponivel': 234}",FALSE
115063,"HD WD Blue 2TB, 3.5', SATA - WD20EZAZ","399,99","444,43",10,https://kabum.com.br/produto/115063/hd-wd-blue-2tb-3-5-sata-wd20ezaz,KaBuM!,FALSE,"{'idOferta': 721626, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-17 10:27:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 299.99, 'precoParcelado': 333.32, 'descontoPorcentagem': 25, 'disponivel': 93}",FALSE
202751,"HD Western Digital 1TB, 7200RPM, Cachê 64MB, 3.5, Sata 3 - WD10EURX","201,03","236,5",15,https://kabum.com.br/produto/202751/hd-western-digital-1tb-7200rpm-cache-64mb-3-5-sata-3-wd10eurx,GTA DISTRIBUIDORA,FALSE,"{'idOferta': 720355, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-12 13:49:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 187.5, 'precoParcelado': 220.59, 'descontoPorcentagem': 6, 'disponivel': 178}",FALSE
228603,"HD Externo Seagate Expansion, 6TB, USB, Preto - STKP6000400","999,99","1176,46",15,https://kabum.com.br/produto/228603/hd-externo-seagate-expansion-6tb-usb-preto-stkp6000400,KaBuM!,FALSE,"{'idOferta': 722459, 'nomeOferta': 'Oferta Ninja', 'inicio': '2023-05-24 07:00:00', 'termino': '2023-05-31 14:00:00', 'exclusivoPrime': None, 'preco': 889.99, 'precoParcelado': 1047.05, 'descontoPorcentagem': 10, 'disponivel': 20}",FALSE
111637,"SSD 1 TB Crucial BX500, SATA, Leitura: 540MB/s e Gravação: 500MB/s - CT1000BX500SSD1","439,99","517,64",15,https://kabum.com.br/produto/111637/ssd-1-tb-crucial-bx500-sata-leitura-540mb-s-e-gravacao-500mb-s-ct1000bx500ssd1,KaBuM!,FALSE,"{'idOferta': 723264, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 16:13:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 409.99, 'precoParcelado': 482.34, 'descontoPorcentagem': 6, 'disponivel': 96}",TRUE
115539,"Water Cooler Cooler Master MasterLiquid ML120L V2, RGB, 120mm, Preto - MLW-D12M-A18PC-R2","399,99","470,58",15,https://kabum.com.br/produto/115539/water-cooler-cooler-master-masterliquid-ml120l-v2-rgb-120mm-preto-mlw-d12m-a18pc-r2,KaBuM!,FALSE,"{'idOferta': 720740, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-15 16:52:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 319.99, 'precoParcelado': 376.46, 'descontoPorcentagem': 20, 'disponivel': 65}",FALSE
405766,"Processador Intel Core i5-13400F, 4.6GHz Max Turbo, Cache 20MB, 10 Núcleos, 16 Threads, LGA 1700 - BX8071513400F","1499,99","1764,69",15,https://kabum.com.br/produto/405766/processador-intel-core-i5-13400f-4-6ghz-max-turbo-cache-20mb-10-nucleos-16-threads-lga-1700-bx8071513400f,KaBuM!,FALSE,"{'idOferta': 723167, 'nomeOferta': 'Oferta Ninja', 'inicio': '2023-05-26 10:10:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 1399.99, 'precoParcelado': 1647.05, 'descontoPorcentagem': 6, 'disponivel': 9}",FALSE
388095,"Memória Kingston Fury Beast, RGB, 32GB (2x16GB), 6000MHz, DDR5, CL40, Preto - KF560C40BBAK2-32","1459,99","1717,64",15,https://kabum.com.br/produto/388095/memoria-kingston-fury-beast-rgb-32gb-2x16gb-6000mhz-ddr5-cl40-preto-kf560c40bbak2-32,KaBuM!,FALSE,"{'idOferta': 723057, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 08:56:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 1099.99, 'precoParcelado': 1294.11, 'descontoPorcentagem': 24, 'disponivel': 34}",FALSE
272330,"SSD 512 GB Kingston KC3000, M.2 2280 PCIe, NVMe, Leitura: 7000MB/s e Gravação: 3900MB/s - SKC3000S/512G","469,99","552,93",15,https://kabum.com.br/produto/272330/ssd-512-gb-kingston-kc3000-m-2-2280-pcie-nvme-leitura-7000mb-s-e-gravacao-3900mb-s-skc3000s-512g,KaBuM!,FALSE,"{'idOferta': 723149, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 13:38:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 419.99, 'precoParcelado': 494.11, 'descontoPorcentagem': 10, 'disponivel': 34}",FALSE
391853,"SSD 512 GB Husky Gaming, M.2 NVMe, Leitura: 2200 MB/s e Gravação: 1600 MB/s - HGML024","229,99","270,58",15,https://kabum.com.br/produto/391853/ssd-512-gb-husky-gaming-m-2-nvme-leitura-2200-mb-s-e-gravacao-1600-mb-s-hgml024,KaBuM!,FALSE,"{'idOferta': 722658, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-24 10:16:00', 'termino': '2023-06-02 08:30:00', 'exclusivoPrime': None, 'preco': 184.99, 'precoParcelado': 217.64, 'descontoPorcentagem': 19, 'disponivel': 158}",FALSE
397723,"Fonte MSI MPG A850G PCIE5, 850W, 80 Plus Gold, Modular, PFC Ativo, Bivolt, com Cabo, Preto - 306-7ZP7B12-CE0","999,99","1176,46",15,https://kabum.com.br/produto/397723/fonte-msi-mpg-a850g-pcie5-850w-80-plus-gold-modular-pfc-ativo-bivolt-com-cabo-preto-306-7zp7b12-ce0,KaBuM!,FALSE,"{'idOferta': 723304, 'nomeOferta': 'Oferta Ninja', 'inicio': '2023-05-26 08:45:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 869.99, 'precoParcelado': 1023.52, 'descontoPorcentagem': 13, 'disponivel': 25}",FALSE
364620,"SSD 1 TB PNY, SATA III, 2.5"", Leitura: 530 MB/s e Gravação: 515 MB/s - SSD7CS900-1TB-RB","389,99","458,81",15,https://kabum.com.br/produto/364620/ssd-1-tb-pny-sata-iii-2-5-leitura-530-mb-s-e-gravacao-515-mb-s-ssd7cs900-1tb-rb,KaBuM!,FALSE,"{'idOferta': 722891, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-25 10:13:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 369.99, 'precoParcelado': 435.28, 'descontoPorcentagem': 5, 'disponivel': 97}",FALSE
89621,"Memória Corsair Vengeance LPX, 16GB, 2400Mhz, DDR4, CL16, Preto - CMK16GX4M1A2400C16","309,99","364,69",15,https://kabum.com.br/produto/89621/memoria-corsair-vengeance-lpx-16gb-2400mhz-ddr4-cl16-preto-cmk16gx4m1a2400c16,KaBuM!,FALSE,"{'idOferta': 719016, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-06 18:57:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 285.99, 'precoParcelado': 336.46, 'descontoPorcentagem': 7, 'disponivel': 80}",TRUE
241048,"Processador Intel Core i7-12700K, 3.6GHz (5.0GHz Max Turbo), Cache 25MB, 3.6GHz (5.0GHz Max Turbo), 12 Núcleos, 20 Threads, LGA 1700, Vídeo Integrado - BX8071512700K","2399,99","2666,66",10,https://kabum.com.br/produto/241048/processador-intel-core-i7-12700k-3-6ghz-5-0ghz-max-turbo-cache-25mb-3-6ghz-5-0ghz-max-turbo-12-nucleos-20-threads-lga-1700-video-integrado-bx8071512700k,KaBuM!,FALSE,"{'idOferta': 722997, 'nomeOferta': 'Oferta Ninja', 'inicio': '2023-05-25 17:18:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 2159.99, 'precoParcelado': 2399.99, 'descontoPorcentagem': 10, 'disponivel': 26}",FALSE
117870,"HD Externo WD 4TB Elements, USB 3.0, Preto - WDBU6Y0040BBK","669,99","788,22",15,https://kabum.com.br/produto/117870/hd-externo-wd-4tb-elements-usb-3-0-preto-wdbu6y0040bbk,KaBuM!,FALSE,"{'idOferta': 716971, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-01 20:00:00', 'termino': '2023-06-01 08:30:00', 'exclusivoPrime': None, 'preco': 629.99, 'precoParcelado': 741.16, 'descontoPorcentagem': 5, 'disponivel': 365}",FALSE
382766,"Memória Corsair Vengeance, 8GB, 3200MHz, DDR4, C22, para Notebook, Preto  - CMSX8GX4M1A3200C22","199,99","235,28",15,https://kabum.com.br/produto/382766/memoria-corsair-vengeance-8gb-3200mhz-ddr4-c22-para-notebook-preto-cmsx8gx4m1a3200c22,KaBuM!,FALSE,"{'idOferta': 718456, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-04 14:00:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 149.99, 'precoParcelado': 176.46, 'descontoPorcentagem': 25, 'disponivel': 1320}",FALSE
396602,"SSD Crucial, 1TB, Nvme Pcie, Leitura: 3500MB/s + Gravação: 3000MB/s, P3 - Ct1000p3SSD8","424,92","499,9",15,https://kabum.com.br/produto/396602/ssd-crucial-1tb-nvme-pcie-leitura-3500mb-s-gravacao-3000mb-s-p3-ct1000p3ssd8,Verdant Informática,FALSE,"{'idOferta': 723315, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 18:28:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 357.57, 'precoParcelado': 420.67, 'descontoPorcentagem': 15, 'disponivel': 91}",FALSE
107013,"Pasta Térmica Corsair XTM50, 5g - CT-9010002-WW","94,99","105,54",10,https://kabum.com.br/produto/107013/pasta-termica-corsair-xtm50-5g-ct-9010002-ww,KaBuM!,FALSE,"{'idOferta': 722598, 'nomeOferta': 'Oferta Ninja', 'inicio': '2023-05-24 13:32:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 79.99, 'precoParcelado': 88.88, 'descontoPorcentagem': 15, 'disponivel': 18}",FALSE
415886,"SSD Adata Legend 710, 1TB, M.2 2280, PCIe GEN3x4, NVMe 1.4, Leitura: 2.400 MB/s e Gravação: 1.800 MB/s, Azul - ALEG-710-1TCS","399,99","470,58",15,https://kabum.com.br/produto/415886/ssd-adata-legend-710-1tb-m-2-2280-pcie-gen3x4-nvme-1-4-leitura-2-400-mb-s-e-gravacao-1-800-mb-s-azul-aleg-710-1tcs,KaBuM!,FALSE,"{'idOferta': 722171, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-19 18:03:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 337.99, 'precoParcelado': 397.64, 'descontoPorcentagem': 15, 'disponivel': 177}",FALSE
283719,"Processador Intel Core i3-12100F, 3.3GHz (4.3GHz Max Turbo), Cache 12MB, LGA 1700 - BX8071512100F","674,99","749,99",10,https://kabum.com.br/produto/283719/processador-intel-core-i3-12100f-3-3ghz-4-3ghz-max-turbo-cache-12mb-lga-1700-bx8071512100f,KaBuM!,FALSE,"{'idOferta': 720403, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-12 16:00:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 629.99, 'precoParcelado': 699.99, 'descontoPorcentagem': 6, 'disponivel': 135}",FALSE
112646,"Water Cooler Pcyes Sangue Frio 2, 240mm, Preto  - PSF2240H40PTSL","344,99","405,87",15,https://kabum.com.br/produto/112646/water-cooler-pcyes-sangue-frio-2-240mm-preto-psf2240h40ptsl,KaBuM!,FALSE,"{'idOferta': 723246, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-26 14:53:00', 'termino': '2023-06-01 08:00:00', 'exclusivoPrime': None, 'preco': 309.99, 'precoParcelado': 364.69, 'descontoPorcentagem': 10, 'disponivel': 40}",FALSE
272332,"SSD 2 TB Kingston KC3000, M.2 2280 PCIe, NVMe, Leitura: 7000MB/s e Gravação: 7000MB/s - SKC3000D/2048G","1399,99","1647,05",15,https://kabum.com.br/produto/272332/ssd-2-tb-kingston-kc3000-m-2-2280-pcie-nvme-leitura-7000mb-s-e-gravacao-7000mb-s-skc3000d-2048g,KaBuM!,FALSE,"{'idOferta': 722957, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-25 10:13:00', 'termino': '2023-06-02 08:00:00', 'exclusivoPrime': None, 'preco': 1179.99, 'precoParcelado': 1388.22, 'descontoPorcentagem': 15, 'disponivel': 40}",FALSE
381328,"HD Toshiba Surveillance S300, 4TB, SATA - HDKPB08Z0A01S","499,99","588,22",15,https://kabum.com.br/produto/381328/hd-toshiba-surveillance-s300-4tb-sata-hdkpb08z0a01s,KaBuM!,FALSE,"{'idOferta': 719929, 'nomeOferta': 'Mega Maio', 'inicio': '2023-05-18 08:52:00', 'termino': '2023-06-01 08:50:00', 'exclusivoPrime': None, 'preco': 429.99, 'precoParcelado': 505.87, 'descontoPorcentagem': 13, 'disponivel': 10}",FALSE
